1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
7.0909098220799835,0.0,0.0,1.0986122886681098,1Fam,3,-1,6.726233402358747,0.0,6,1,0.6931471805599453,0.0,4,5.840641657373398,Y,Norm,Norm,SBrkr,0.0,2,3,VinylSd,VinylSd,0.0,PConc,1.0986122886681098,7,6.320768294250582,1.0986122886681098,3,2,3,Attchd,2003.0,7.0909098220799835,0.0,GasA,4,1Story,0.6931471805599453,3,Lvl,Gtl,9.218705288307811,Inside,4.219507705176107,Reg,0.0,20,RL,0.0,None,0.0,Aug,SawyerW,3.7376696182833684,5,7,2,0.0,CompShg,Gable,Normal,WD,0.0,Pave,1.791759469228055,7.0707241072602764,3,0.0,2003,2003,2009
7.01571242048723,6.755768921984255,0.0,1.3862943611198906,1Fam,3,1,5.834810737062605,0.0,6,1,0.0,0.0,4,6.650279048587422,Y,Norm,Norm,SBrkr,0.0,2,3,VinylSd,VinylSd,0.6931471805599453,PConc,1.0986122886681098,7,6.536691597591305,1.0986122886681098,3,2,3,Attchd,2005.0,7.586803535162581,0.6931471805599453,GasA,4,2Story,0.6931471805599453,3,Lvl,Gtl,9.177403871729918,Inside,4.330733340286331,Reg,0.0,60,RL,0.0,None,0.0,Feb,Somerst,3.8918202981106265,5,7,2,0.0,CompShg,Gable,Normal,WD,0.0,Pave,2.1972245773362196,7.01571242048723,3,0.0,2005,2005,2009
7.238496840894365,6.349138991379798,0.0,1.3862943611198906,1Fam,4,1,6.142037405587356,0.0,6,1,0.0,0.0,4,6.833031732786201,Y,Norm,Norm,SBrkr,0.0,2,3,VinylSd,VinylSd,0.0,PConc,1.0986122886681098,7,6.767343125265392,1.3862943611198906,3,2,3,Attchd,2006.0,7.5822291942764615,0.6931471805599453,GasA,4,2Story,0.6931471805599453,3,Lvl,Gtl,9.078065332666364,Inside,4.30406509320417,Reg,0.0,60,RL,0.0,None,0.0,Aug,CollgCr,4.51085950651685,5,7,2,0.0,CompShg,Gable,Partial,New,0.0,Pave,2.0794415416798357,7.238496840894365,3,0.0,2006,2006,2006
7.0967213784947605,7.087573705557973,0.0,1.6094379124341003,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,3,6.940222469119639,Y,Norm,Norm,SBrkr,5.765191102784844,3,2,MetalSd,MetalSd,1.0986122886681098,CBlock,1.0986122886681098,7,5.857933154483459,0.6931471805599453,3,1,3,Attchd,1940.0,7.784889295655098,0.0,GasA,4,2Story,0.6931471805599453,2,Lvl,Gtl,10.089593605747774,Inside,4.2225280335569675,Reg,0.0,70,RL,0.0,None,0.0,Jun,ClearCr,0.0,7,7,2,0.0,CompShg,Gable,Normal,COD,0.0,Pave,2.3978952727983707,6.940222469119639,3,4.04305126783455,1940,1950,2010
7.455298485683291,0.0,0.0,1.6094379124341003,Duplex,3,3,6.842683282238422,5.983936280687191,3,2,0.0,0.0,3,5.983936280687191,Y,Norm,Norm,SBrkr,0.0,2,2,Plywood,Plywood,0.0,CBlock,1.0986122886681098,7,6.354370040797351,1.0986122886681098,3,1,3,Attchd,1976.0,7.455298485683291,0.0,GasA,2,1Story,1.0986122886681098,2,Lvl,Gtl,9.444700778495557,Inside,4.02535169073515,IR1,0.0,90,RL,0.0,None,0.0,Jul,Mitchel,0.0,5,6,2,0.0,CompShg,Gable,Normal,WD,0.0,Pave,2.1972245773362196,7.455298485683291,3,3.713572066704308,1976,1976,2006
6.930494765951626,6.946013991099227,5.1298987149230735,1.3862943611198906,1Fam,3,-1,6.650279048587422,0.0,5,1,0.6931471805599453,0.0,4,5.3981627015177525,Y,RRNn,Norm,SBrkr,0.0,2,3,VinylSd,VinylSd,0.6931471805599453,PConc,1.0986122886681098,7,5.968707559985366,1.0986122886681098,3,2,3,BuiltIn,1999.0,7.630946580890459,0.6931471805599453,GasA,4,2Story,0.6931471805599453,3,Lvl,Gtl,9.077494458642754,FR2,4.131590941071664,IR1,0.0,60,RL,5.700443573390687,BrkFace,0.0,Jun,Gilbert,0.0,5,7,2,0.0,CompShg,Gable,Normal,WD,0.0,Pave,2.1972245773362196,6.900730664045173,3,0.0,1999,1999,2009
7.273092595999522,0.0,0.0,1.6094379124341003,Duplex,3,3,7.273092595999522,0.0,6,1,1.0986122886681098,0.0,4,0.0,Y,Norm,Norm,SBrkr,0.0,2,2,MetalSd,MetalSd,0.0,PConc,1.0986122886681098,7,0.0,0.0,0,0,0,NA,0.0,7.273092595999522,0.0,GasA,2,1Story,1.0986122886681098,2,Lvl,Gtl,8.950532836290382,Inside,3.7612001156935624,IR1,0.0,90,RL,0.0,None,0.0,Aug,Edwards,0.0,3,4,0,0.0,CompShg,Gable,Abnorml,Oth,0.0,Pave,2.1972245773362196,7.273092595999522,3,5.7745515455444085,1977,1977,2007
7.398174092970465,0.0,0.0,1.6094379124341003,Duplex,3,2,0.0,0.0,1,1,0.0,0.0,3,7.398174092970465,Y,Norm,Norm,SBrkr,0.0,2,2,HdBoard,Plywood,0.0,CBlock,1.0986122886681098,7,6.3578422665081,1.0986122886681098,3,1,3,Attchd,1967.0,7.398174092970465,0.0,GasA,2,1Story,1.0986122886681098,2,Low,Gtl,10.12667110305036,Inside,4.61512051684126,Reg,0.0,90,RL,0.0,None,0.0,Jun,Mitchel,0.0,4,5,1,0.0,CompShg,Gable,Normal,WD,0.0,Pave,2.1972245773362196,7.398174092970465,3,0.0,1967,1967,2007
7.20414929203594,0.0,0.0,1.3862943611198906,1Fam,3,-1,4.718498871295094,5.872117789475416,6,3,0.0,0.6931471805599453,3,5.872117789475416,Y,Norm,Norm,FuseA,0.0,2,2,HdBoard,HdBoard,0.6931471805599453,CBlock,0.6931471805599453,7,6.26530121273771,1.0986122886681098,3,2,3,Basment,1958.0,7.20414929203594,0.0,GasA,3,SLvl,0.6931471805599453,3,Lvl,Gtl,9.573315428463395,CulDSac,4.056561018093695,IR1,0.0,20,RL,6.295266001439646,BrkFace,0.0,Jan,Timber,4.77912349311153,6,6,2,0.0,CompShg,Gable,Abnorml,COD,5.455321115357702,Pave,2.0794415416798357,6.709304340258298,-1,0.0,1958,1958,2009
7.080867896690782,6.331501849893691,0.0,1.0986122886681098,1Fam,3,-1,6.9930151229329605,0.0,2,1,0.0,0.0,3,0.0,Y,Norm,Norm,SBrkr,5.501258210544727,2,2,VinylSd,VinylSd,0.0,BrkTil,0.6931471805599453,7,6.124683390894205,1.0986122886681098,3,1,3,Detchd,1963.0,7.533693709848633,0.0,GasA,2,1.5Fin,0.6931471805599453,2,Lvl,Gtl,9.084890521258767,Corner,4.59511985013459,Reg,4.795790545596741,50,RM,0.0,None,0.0,Sep,OldTown,0.0,6,5,2,0.0,CompShg,Hip,Normal,WD,0.0,Pave,2.0794415416798357,6.9930151229329605,3,3.8918202981106265,1890,1996,2009
7.0431599159883405,0.0,0.0,1.3862943611198906,1Fam,3,2,6.618738983517219,5.68697535633982,5,4,0.6931471805599453,0.0,3,4.634728988229636,Y,Norm,Norm,SBrkr,0.0,3,2,HdBoard,HdBoard,0.6931471805599453,CBlock,0.6931471805599453,7,6.680854678790215,0.6931471805599453,3,2,3,Attchd,1959.0,7.0431599159883405,0.0,GasA,2,SLvl,0.6931471805599453,2,Lvl,Gtl,9.007489523929735,Inside,4.2626798770413155,Reg,0.0,80,RL,4.859812404361672,BrkFace,0.0,Mar,NAmes,0.0,6,5,2,0.0,CompShg,Gable,Normal,WD,0.0,Pave,1.9459101490553132,7.0431599159883405,3,4.465908118654584,1959,1959,2006
7.396335293800808,0.0,0.0,1.3862943611198906,1Fam,3,2,7.170888478512505,0.0,6,1,0.6931471805599453,0.0,4,5.75890177387728,Y,Norm,Norm,SBrkr,0.0,2,3,VinylSd,VinylSd,0.6931471805599453,PConc,1.0986122886681098,7,6.695798917058491,1.3862943611198906,3,3,3,Attchd,2002.0,7.396335293800808,0.0,GasA,4,1Story,0.6931471805599453,3,Lvl,Gtl,9.584452402426324,Inside,4.454347296253507,Reg,0.0,20,RL,5.4680601411351315,BrkFace,0.0,Nov,Timber,5.53338948872752,5,8,2,0.0,CompShg,Hip,Normal,WD,0.0,Pave,2.302585092994046,7.388327859577107,3,0.0,2002,2003,2007
6.842683282238422,6.734591659972948,0.0,1.3862943611198906,1Fam,3,-1,0.0,0.0,1,1,0.0,0.0,4,6.842683282238422,Y,Norm,Norm,SBrkr,0.0,2,3,VinylSd,VinylSd,0.6931471805599453,PConc,1.0986122886681098,7,6.163314804034641,1.0986122886681098,3,2,3,Attchd,2002.0,7.482681828154651,0.6931471805599453,GasA,4,2Story,0.6931471805599453,3,Lvl,Gtl,9.547312483639047,Inside,4.189654742026425,IR1,0.0,60,RL,4.976733742420574,BrkFace,0.0,Feb,CollgCr,4.574710978503383,5,7,2,0.0,CompShg,Gable,Normal,WD,0.0,Pave,2.0794415416798357,6.842683282238422,3,4.976733742420574,2002,2002,2006
7.231287004327616,0.0,0.0,1.3862943611198906,1Fam,3,-1,6.890609120147166,0.0,5,1,0.6931471805599453,0.0,3,5.19295685089021,Y,Norm,Norm,SBrkr,0.0,2,2,Plywood,Plywood,0.6931471805599453,CBlock,0.6931471805599453,7,6.517671272912275,1.0986122886681098,3,2,3,Attchd,1972.0,7.231287004327616,0.6931471805599453,GasA,2,1Story,0.6931471805599453,3,Lvl,Gtl,9.144307401371744,Inside,4.3694478524670215,Reg,0.0,20,RL,0.0,None,0.0,Mar,NWAmes,0.0,7,6,2,0.0,CompShg,Hip,Normal,WD,0.0,Pave,1.791759469228055,7.057897937411856,3,0.0,1972,2006,2010
6.762729506931879,0.0,0.0,1.3862943611198906,1Fam,3,-1,5.988961416889864,5.0106352940962555,5,4,0.6931471805599453,0.0,3,5.762051382780177,Y,Norm,Norm,SBrkr,0.0,2,2,VinylSd,VinylSd,0.0,CBlock,0.6931471805599453,7,6.580639137284949,1.0986122886681098,3,2,3,Detchd,1980.0,6.762729506931879,0.0,GasA,3,1Story,0.6931471805599453,3,Lvl,Gtl,8.881975184248867,Inside,4.110873864173311,Reg,0.0,20,RL,0.0,None,0.0,Jul,NAmes,0.0,8,5,2,0.0,CompShg,Gable,Normal,WD,0.0,Pave,1.791759469228055,6.762729506931879,3,5.272999558563747,1950,2002,2007
6.873163834212518,0.0,0.0,1.3862943611198906,1Fam,3,-1,6.464588303689961,0.0,4,1,0.6931471805599453,0.0,3,5.236441962829949,Y,Norm,Norm,SBrkr,0.0,2,2,VinylSd,VinylSd,0.0,CBlock,0.6931471805599453,7,5.707110264748875,0.6931471805599453,3,1,3,Detchd,1979.0,6.873163834212518,0.0,GasA,3,1Story,0.6931471805599453,2,Lvl,Gtl,8.962007209588313,Corner,4.110873864173311,Reg,0.0,20,RH,0.0,None,0.0,Jul,SawyerW,0.0,5,5,2,0.0,CompShg,Gable,Abnorml,WD,0.0,Pave,1.9459101490553132,6.720220155135295,3,6.045005314036012,1965,1965,2006
6.645090969505644,0.0,0.0,1.0986122886681098,1Fam,3,2,6.493753839851686,0.0,6,1,0.0,0.6931471805599453,4,4.6913478822291435,Y,Norm,Norm,SBrkr,0.0,3,2,WdShing,HdBoard,0.0,CBlock,0.6931471805599453,7,5.983936280687191,0.6931471805599453,3,3,3,Detchd,1974.0,6.645090969505644,0.0,GasA,3,SFoyer,0.6931471805599453,2,Lvl,Gtl,8.881975184248867,Inside,4.110873864173311,Reg,0.0,85,RL,0.0,None,0.0,Apr,CollgCr,0.0,8,5,2,0.0,CompShg,Gable,Normal,WD,0.0,Pave,1.791759469228055,6.645090969505644,3,5.262690188904886,1972,2003,2009
7.063903961472068,6.68586094706836,0.0,1.6094379124341003,1Fam,3,2,6.333279628139691,5.267858159063328,5,2,0.0,0.6931471805599453,3,3.4011973816621555,Y,Norm,Norm,SBrkr,0.0,2,2,HdBoard,HdBoard,0.6931471805599453,CBlock,1.0986122886681098,5,6.274762021241939,1.0986122886681098,3,2,3,Attchd,1969.0,7.585281078639126,0.6931471805599453,GasA,4,2Story,0.6931471805599453,2,Lvl,Mod,9.312535884290853,Inside,4.2225280335569675,IR1,0.0,60,RL,5.4510384535657,BrkFace,5.993961427306569,Sep,Mitchel,5.247024072160486,4,5,2,0.0,CompShg,Gable,Normal,WD,0.0,Pave,2.0794415416798357,6.665683717782408,3,5.723585101952381,1969,1969,2008
6.8885724595653635,0.0,0.0,1.6094379124341003,Duplex,4,3,6.852242569051878,0.0,6,1,0.0,1.0986122886681098,4,0.0,Y,Norm,Norm,SBrkr,0.0,2,2,WdShing,Plywood,0.0,CBlock,1.0986122886681098,7,0.0,0.0,0,0,0,NA,0.0,6.8885724595653635,0.0,GasA,2,SFoyer,0.0,2,Lvl,Gtl,9.148571345578551,CulDSac,3.58351893845611,IR1,0.0,90,RL,5.5254529391317835,BrkFace,0.0,Oct,Edwards,0.0,5,6,2,0.0,Tar&Grv,Flat,AdjLand,WD,0.0,Pave,1.6094379124341003,6.852242569051878,3,0.0,1975,1975,2006
6.887552571664617,6.887552571664617,0.0,1.6094379124341003,Duplex,3,-1,6.184148890937483,0.0,3,1,0.0,0.0,4,6.206575926724928,N,Norm,Norm,FuseF,0.0,2,2,MetalSd,MetalSd,0.0,CBlock,1.0986122886681098,7,6.20050917404269,1.0986122886681098,3,1,3,Attchd,1946.0,7.580189417944541,0.0,GasA,2,2Story,1.0986122886681098,2,HLS,Gtl,8.873047798971067,Inside,4.418840607796598,IR1,0.0,90,RH,6.049733455231958,BrkFace,0.0,Aug,Crawfor,0.0,6,6,2,0.0,CompShg,Gable,Normal,WD,0.0,Pave,2.1972245773362196,6.887552571664617,3,0.0,1946,1950,2007
6.331501849893691,6.505784060128229,0.0,1.0986122886681098,TwnhsE,3,-1,5.655991810819852,0.0,5,1,0.0,0.0,4,5.6240175061873385,Y,Norm,Norm,SBrkr,0.0,2,2,MetalSd,MetalSd,0.6931471805599453,CBlock,0.6931471805599453,7,6.137727054086234,1.0986122886681098,3,3,3,Attchd,1980.0,7.114769448366463,0.6931471805599453,GasA,2,2Story,0.6931471805599453,2,Lvl,Gtl,7.170888478512505,Inside,3.2188758248682006,Reg,0.0,160,RM,0.0,None,0.0,May,Blueste,0.0,6,6,2,0.0,CompShg,Gable,Normal,WD,0.0,Pave,1.791759469228055,6.331501849893691,3,5.017279836814924,1980,1980,2009
6.964135612418245,0.0,0.0,1.3862943611198906,1Fam,3,-1,6.035481432524756,0.0,3,1,0.0,0.0,3,6.46302945692067,Y,Norm,Norm,SBrkr,0.0,2,2,MetalSd,MetalSd,0.0,CBlock,0.6931471805599453,7,6.3578422665081,1.0986122886681098,3,3,3,Detchd,1977.0,6.964135612418245,0.0,GasA,2,1Story,0.6931471805599453,2,Lvl,Gtl,8.912069097970134,Inside,4.2626798770413155,Reg,0.0,20,RL,0.0,None,0.0,Apr,Sawyer,0.0,5,5,2,0.0,CompShg,Hip,Normal,WD,0.0,Pave,1.9459101490553132,6.964135612418245,3,0.0,1962,1962,2007
7.198931240688173,0.0,0.0,1.3862943611198906,1Fam,3,1,6.551080335043404,0.0,6,1,0.6931471805599453,0.0,4,6.459904454377535,Y,Norm,Norm,SBrkr,0.0,2,3,VinylSd,VinylSd,0.0,PConc,1.0986122886681098,7,6.2766434893416445,1.0986122886681098,3,2,3,Attchd,2003.0,7.198931240688173,0.0,GasA,4,1Story,0.6931471805599453,3,Lvl,Gtl,9.042040056544483,Inside,4.189654742026425,Reg,0.0,20,RL,0.0,None,0.0,Oct,CollgCr,3.6888794541139363,5,7,2,0.0,CompShg,Gable,Normal,WD,0.0,Pave,1.9459101490553132,7.198931240688173,3,0.0,2003,2003,2007
6.546785410760524,6.580639137284949,0.0,1.3862943611198906,Twnhs,3,-1,6.405228458030842,0.0,5,1,0.6931471805599453,0.0,4,4.532599493153256,Y,Norm,Norm,SBrkr,0.0,2,3,MetalSd,MetalSd,0.0,PConc,1.0986122886681098,7,6.184148890937483,1.0986122886681098,3,1,3,Detchd,1999.0,7.256297239690681,0.6931471805599453,GasA,4,2Story,0.6931471805599453,3,Lvl,Gtl,7.8528278122817445,FR2,3.2188758248682006,Reg,0.0,160,FV,0.0,None,0.0,May,Somerst,3.8066624897703196,5,7,2,0.0,CompShg,Hip,Normal,WD,0.0,Pave,1.9459101490553132,6.546785410760524,3,0.0,1999,1999,2010
6.755768921984255,0.0,0.0,1.0986122886681098,1Fam,3,3,6.546785410760524,0.0,4,1,0.6931471805599453,0.0,3,5.093750200806762,Y,Norm,Norm,SBrkr,0.0,3,2,Wd Sdng,Plywood,0.0,CBlock,0.6931471805599453,7,0.0,0.0,0,0,0,NA,0.0,6.755768921984255,0.0,GasA,3,1Story,0.6931471805599453,2,Lvl,Gtl,8.882946799288174,Inside,3.9318256327243257,IR1,0.0,20,RL,0.0,None,0.0,Feb,BrkSide,0.0,7,5,2,0.0,CompShg,Gable,Normal,WD,0.0,Pave,1.6094379124341003,6.755768921984255,3,4.770684624465665,1958,2008,2010
7.341483852363161,7.193685818395112,0.0,1.6094379124341003,1Fam,4,-1,6.799055862058796,0.0,5,1,0.6931471805599453,0.0,4,6.075346031088684,Y,PosN,Norm,SBrkr,0.0,3,2,HdBoard,HdBoard,0.6931471805599453,CBlock,1.0986122886681098,7,6.429719478039138,1.0986122886681098,3,3,3,Attchd,1977.0,7.96311205897929,0.6931471805599453,GasA,2,2Story,0.6931471805599453,2,Lvl,Gtl,9.411483683010726,Corner,4.4271244869561865,IR1,0.0,60,RL,6.052089168924417,BrkFace,0.0,Jul,NWAmes,5.645446897643238,7,6,2,0.0,CompShg,Gable,Normal,WD,0.0,Pave,2.4849066497880004,7.193685818395112,3,6.311734809152915,1977,1995,2008
6.690842277418564,6.61338421837956,0.0,1.3862943611198906,TwnhsE,3,-1,6.322565239927284,0.0,5,1,0.6931471805599453,0.0,4,5.517452896464707,Y,Norm,Norm,SBrkr,0.0,2,2,Plywood,Brk Cmn,0.6931471805599453,CBlock,1.0986122886681098,7,6.089044875446846,1.0986122886681098,3,1,3,Detchd,1976.0,7.3453648404168685,0.6931471805599453,GasA,2,2Story,0.6931471805599453,3,Lvl,Gtl,7.744569809354496,Corner,3.2188758248682006,Reg,0.0,160,RL,0.0,None,0.0,Jul,NPkVill,0.0,6,6,2,0.0,CompShg,Gable,Normal,WD,0.0,Pave,2.0794415416798357,6.690842277418564,3,3.8918202981106265,1976,1976,2007
7.496097345175956,0.0,0.0,1.0986122886681098,1Fam,3,-1,0.0,0.0,1,1,0.0,0.0,5,7.496097345175956,Y,Norm,Norm,SBrkr,0.0,2,3,VinylSd,VinylSd,0.0,PConc,1.0986122886681098,7,6.555356891810665,1.0986122886681098,3,3,3,Attchd,2007.0,7.496097345175956,0.0,GasA,4,1Story,0.6931471805599453,4,Lvl,Gtl,9.386308454797962,Corner,4.812184355372417,IR1,0.0,20,RL,0.0,None,0.0,May,CollgCr,4.919980925828125,5,9,2,0.0,CompShg,Gable,Normal,WD,0.0,Pave,2.0794415416798357,7.496097345175956,3,5.666426688112432,2007,2007,2009
6.715383386334681,6.976348070447749,0.0,1.6094379124341003,1Fam,3,-1,6.437751649736401,0.0,6,1,0.6931471805599453,0.0,4,5.267858159063328,Y,Norm,Norm,SBrkr,0.0,2,3,VinylSd,VinylSd,0.6931471805599453,PConc,1.0986122886681098,7,6.236369590203704,1.0986122886681098,3,3,3,BuiltIn,2002.0,7.546974117516527,0.6931471805599453,GasA,4,2Story,0.6931471805599453,3,Lvl,Gtl,9.334061298965942,Corner,4.394449154672439,Reg,0.0,60,RL,3.8066624897703196,BrkFace,0.0,Feb,Timber,3.713572066704308,5,7,2,0.0,CompShg,Gable,Normal,WD,0.0,Pave,2.1972245773362196,6.706862336602747,3,0.0,2002,2003,2010
6.664409020350408,6.553933404025811,0.0,1.3862943611198906,1Fam,3,-1,0.0,0.0,1,1,0.0,0.0,4,6.664409020350408,Y,RRAn,Norm,SBrkr,0.0,2,3,VinylSd,VinylSd,0.6931471805599453,PConc,1.0986122886681098,7,5.976350909297934,1.0986122886681098,3,3,3,Attchd,2005.0,7.3031700512368,0.6931471805599453,GasA,4,2Story,0.6931471805599453,3,Lvl,Gtl,9.233861567017529,Inside,4.189654742026425,Reg,0.0,60,RL,0.0,None,0.0,Jul,Gilbert,4.290459441148391,5,6,2,0.0,CompShg,Gable,Partial,New,0.0,Pave,2.1972245773362196,6.664409020350408,3,0.0,2005,2007,2007
6.884486652042782,5.808142489980444,0.0,1.0986122886681098,1Fam,2,-1,6.061456918928017,0.0,3,1,0.6931471805599453,0.0,3,5.707110264748875,Y,Norm,Norm,SBrkr,0.0,3,3,MetalSd,MetalSd,1.0986122886681098,BrkTil,0.6931471805599453,5,5.54907608489522,0.6931471805599453,3,1,3,Detchd,1940.0,7.1770187659099,0.6931471805599453,GasA,4,1.5Fin,0.6931471805599453,2,HLS,Gtl,9.169622538697624,Inside,4.875197323201151,IR1,0.0,50,RL,0.0,None,0.0,Jun,Crawfor,4.2626798770413155,7,5,2,0.0,CompShg,Gable,Normal,WD,0.0,Pave,2.0794415416798357,6.591673732008658,3,0.0,1940,1950,2009
7.002155954403621,0.0,0.0,1.3862943611198906,1Fam,3,-1,6.805722553416985,0.0,5,1,0.6931471805599453,0.0,3,5.2832037287379885,Y,Norm,Norm,SBrkr,0.0,2,2,Wd Sdng,Wd Sdng,0.0,CBlock,0.6931471805599453,7,5.564520407322694,0.6931471805599453,3,1,3,Attchd,1955.0,7.002155954403621,0.0,GasA,2,1Story,0.6931471805599453,2,Lvl,Gtl,8.908018322784887,Inside,4.2225280335569675,IR1,0.0,20,RL,5.0238805208462765,BrkFace,0.0,Jul,NAmes,0.0,7,5,2,0.0,CompShg,Hip,Normal,WD,0.0,Pave,1.9459101490553132,7.002155954403621,3,0.0,1955,1955,2008
6.398594934535208,5.910796644040527,0.0,1.0986122886681098,1Fam,3,-1,0.0,0.0,1,1,0.0,0.0,3,6.398594934535208,N,Norm,Norm,SBrkr,0.0,2,2,VinylSd,VinylSd,0.0,BrkTil,0.6931471805599453,7,0.0,0.0,0,0,0,NA,0.0,6.876264611890766,0.0,Grav,1,1.5Fin,0.6931471805599453,2,Lvl,Gtl,8.68710472813351,Inside,3.9318256327243257,Reg,0.0,50,RM,0.0,None,0.0,May,OldTown,0.0,6,3,2,0.0,CompShg,Gable,Abnorml,WD,0.0,Pave,1.9459101490553132,6.398594934535208,3,0.0,1910,1950,2009
6.999422467507961,0.0,0.0,1.0986122886681098,2fmCon,3,3,6.2422232654551655,0.0,5,1,0.6931471805599453,0.0,3,4.330733340286331,Y,Norm,Norm,SBrkr,0.0,1,2,HdBoard,HdBoard,0.0,CBlock,0.6931471805599453,7,5.579729825986222,0.6931471805599453,3,2,3,Attchd,1958.0,6.999422467507961,0.0,GasA,2,SLvl,0.6931471805599453,2,Lvl,Gtl,9.247925132303454,Inside,4.330733340286331,Reg,0.0,190,RL,4.663439094112067,BrkFace,0.0,Mar,NAmes,0.0,5,6,2,0.0,CompShg,Hip,Normal,ConLD,0.0,Pave,1.9459101490553132,6.3784261836515865,3,0.0,1958,1958,2006
6.580639137284949,6.159095388491933,0.0,1.6094379124341003,1Fam,3,-1,0.0,0.0,1,1,0.0,0.0,3,6.580639137284949,N,Norm,Norm,FuseA,0.0,2,2,AsbShng,AsbShng,0.0,CBlock,0.6931471805599453,7,0.0,0.0,0,0,0,NA,0.0,7.084226422097916,0.6931471805599453,GasA,2,1.5Fin,0.6931471805599453,2,Lvl,Gtl,9.287394001418473,Inside,4.110873864173311,Reg,0.0,50,RL,0.0,None,0.0,Dec,NAmes,0.0,4,4,2,0.0,CompShg,Gable,Abnorml,WD,0.0,Pave,1.9459101490553132,6.580639137284949,3,0.0,1949,1950,2006
6.639875833826536,6.760414691083428,0.0,1.0986122886681098,Twnhs,3,-1,6.342121418721152,0.0,6,1,0.0,0.0,4,5.288267030694535,Y,Norm,Norm,SBrkr,0.0,2,3,VinylSd,Wd Shng,0.0,PConc,1.0986122886681098,7,6.163314804034641,1.0986122886681098,3,2,3,BuiltIn,2003.0,7.394493107219038,0.0,GasA,4,2Story,0.6931471805599453,3,Lvl,Gtl,7.727094484779841,Inside,3.6109179126442243,Reg,0.0,160,RL,4.672828834461906,Stone,0.0,Jul,NridgHt,3.332204510175204,5,7,2,0.0,CompShg,Gable,Normal,WD,0.0,Pave,1.9459101490553132,6.639875833826536,3,0.0,2003,2004,2009
6.823286122355687,0.0,0.0,1.0986122886681098,TwnhsE,3,-1,0.0,0.0,1,1,0.0,0.0,4,6.823286122355687,Y,Norm,Norm,SBrkr,0.0,2,2,Plywood,Plywood,0.6931471805599453,CBlock,1.0986122886681098,7,5.579729825986222,0.6931471805599453,3,1,3,Attchd,1979.0,6.823286122355687,0.0,GasA,2,1Story,0.6931471805599453,2,Lvl,Gtl,8.973731569708402,Inside,4.02535169073515,Reg,0.0,120,RL,0.0,None,0.0,Apr,SawyerW,0.0,5,6,2,0.0,CompShg,Gable,Normal,WD,0.0,Pave,1.791759469228055,6.823286122355687,3,3.367295829986474,1979,1979,2010
7.264730177929867,0.0,0.0,1.3862943611198906,1Fam,3,-1,0.0,0.0,1,1,0.0,0.0,4,7.264730177929867,Y,Norm,Norm,SBrkr,0.0,2,3,CemntBd,CmentBd,0.0,PConc,1.0986122886681098,7,6.175867270105761,1.0986122886681098,3,3,3,Attchd,2007.0,7.264730177929867,0.0,GasA,4,1Story,0.6931471805599453,3,Lvl,Gtl,9.36220272128543,Corner,4.564348191467836,Reg,0.0,20,FV,0.0,None,0.0,Dec,Somerst,4.795790545596741,5,7,2,0.0,CompShg,Gable,Partial,New,0.0,Pave,1.9459101490553132,7.264730177929867,3,0.0,2007,2008,2008
7.036148493750536,6.784457062637643,0.0,1.3862943611198906,1Fam,3,-1,0.0,0.0,1,1,0.0,0.0,4,6.591673732008658,N,RRAn,Feedr,SBrkr,0.0,3,2,HdBoard,HdBoard,0.0,BrkTil,0.6931471805599453,7,6.278521424165844,1.0986122886681098,3,1,3,Detchd,1997.0,7.61085279039525,0.0,GasA,2,2Story,0.6931471805599453,3,Lvl,Gtl,9.342683558963897,Corner,4.110873864173311,IR1,0.0,70,RL,0.0,None,0.0,Oct,BrkSide,4.912654885736052,8,7,2,0.0,CompShg,Gable,Normal,WD,0.0,Pave,2.1972245773362196,6.591673732008658,3,6.234410725718371,1910,1993,2009
